Datum,Tijd,Product,ISIN,Beurs,Uitvoeringsplaats,Aantal,Koers,,Lokale waarde,,Waarde EUR,Wisselkoers,AutoFX Kosten,Transactiekosten en/of kosten van derden EUR,Totaal EUR,Order ID,
06-05-2025,18:01,W.P. CAREY INC,US92936U1097,NSY,CDED,5,"61,6900",USD,"-308,45",USD,"-271,98","1,1341","-0,68","-2,00","-274,66",372bc057-cf89-465a-99a9-ce994a00b899
07-04-2025,10:27,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,7,"108,4000",EUR,"-758,80",EUR,"-758,80",,"0,00","-1,00","-759,80",e9c32b81-2b93-4570-bcaa-d34f09e32e76
07-04-2025,10:16,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,1,"84,2500",EUR,"-84,25",EUR,"-84,25",,"0,00",,"-84,25",f8a5c095-e931-4c3c-bd4a-66e38cb42497
07-04-2025,10:16,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,4,"84,2500",EUR,"-337,00",EUR,"-337,00",,"0,00",,"-337,00",f8a5c095-e931-4c3c-bd4a-66e38cb42497
07-04-2025,10:16,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,4,"84,2500",EUR,"-337,00",EUR,"-337,00",,"0,00","-1,00","-338,00",f8a5c095-e931-4c3c-bd4a-66e38cb42497
06-02-2025,10:25,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,6,"137,6800",EUR,"-826,08",EUR,"-826,08",,"0,00","-1,00","-827,08",f4d8b4b4-1633-437a-aedb-8b19cf4cea2d
06-02-2025,10:25,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,7,"111,2640",EUR,"-778,85",EUR,"-778,85",,"0,00","-1,00","-779,85",47d9a1ca-3301-43c3-bef4-1e6b0c51b7ca
31-01-2025,17:18,W.P. CAREY INC,US92936U1097,NSY,XNAS,5,"56,0900",USD,"-280,45",USD,"-269,95","1,0389","-0,67","-2,00","-272,63",06e7298d-49a0-4867-b4c1-b6b58c805151
12-12-2024,09:45,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,6,"135,3400",EUR,"-812,04",EUR,"-812,04",,"0,00","-1,00","-813,04",63f89f22-bfb6-4b06-98f3-3f4ac61a03ff
12-12-2024,09:44,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,7,"109,5570",EUR,"-766,90",EUR,"-766,90",,"0,00","-1,00","-767,90",f5ee4b93-b418-4b6b-a59b-794b0dd2c689
08-10-2024,14:31,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,8,"98,7500",EUR,"-790,00",EUR,"-790,00",,"0,00","-1,00","-791,00",d915c694-2db5-4ce9-8b40-911ab8373bc0
08-10-2024,14:31,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,6,"125,6600",EUR,"-753,96",EUR,"-753,96",,"0,00","-1,00","-754,96",5ad1c0f7-61ca-4d67-84ba-dff8d5e2e0c8
06-08-2024,09:51,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,9,"90,9680",EUR,"-818,71",EUR,"-818,71",,"0,00","-1,00","-819,71",ec83959a-7c32-495b-aadf-7643fb1c5d87
06-08-2024,09:51,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,7,"115,3600",EUR,"-807,52",EUR,"-807,52",,"0,00","-1,00","-808,52",b5401e8f-1fa1-45ff-86ec-4c055e4835eb
11-06-2024,00:00,DESKTOP METAL INC CLASS A,US25058X3035,NSY,,4,"4,9130",USD,"-19,65",USD,"-18,19","1,0801","0,00",,"-18,19",
11-06-2024,00:00,DESKTOP METAL INC. CLASS A COMMON STOCK,US25058X1054,NSY,,-40,"0,4913",USD,"19,65",USD,"18,19","1,0801","0,00",,"18,19",
10-06-2024,15:31,ADR ON ALIBABA GROUP HOLDING LTD,US01609W1027,NSY,XNYS,4,"78,4400",USD,"-313,76",USD,"-292,22","1,0737","-0,73","-2,00","-294,96",b6b0a5dd-d99e-4f4c-b7a4-7b62b5d7143b
10-06-2024,14:16,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,2,"121,1600",EUR,"-242,32",EUR,"-242,32",,"0,00",,"-242,32",65874d04-8003-411d-9baa-6e51a6b8ecb0
